lam,alpha,mode,run,accuracy
0.1,1.0,Unweighted,8,0.86875
0.1,1.0,Weighted,8,0.86015625
0.3,0.01,Orthogonal,8,0.8671875
0.3,0.01,Projection,8,0.8671875
0.3,0.01,Unweighted,8,0.85859375
0.3,0.01,Weighted,8,0.85859375
0.3,1.0,Multitask,8,0.86328125
0.3,1.0,Orthogonal,8,0.86328125
0.3,1.0,Projection,8,0.86484375
0.3,1.0,Unweighted,8,0.85625
0.3,1.0,Weighted,8,0.86796875
1.0,0.01,Orthogonal,8,0.87578125
1.0,0.01,Projection,8,0.871875
1.0,0.01,Unweighted,8,0.8578125
1.0,0.01,Weighted,8,0.85703125
1.0,1.0,Multitask,8,0.86875
1.0,1.0,Orthogonal,8,0.86796875
1.0,1.0,Projection,8,0.875
1.0,1.0,Unweighted,8,0.87265625
1.0,1.0,Weighted,8,0.86484375
10.0,0.01,Orthogonal,8,0.85
10.0,0.01,Projection,8,0.8640625
10.0,0.01,Unweighted,8,0.8640625
10.0,0.01,Weighted,8,0.85703125
10.0,1.0,Multitask,8,0.85078125
10.0,1.0,Orthogonal,8,0.8484375
10.0,1.0,Projection,8,0.85390625
10.0,1.0,Unweighted,8,0.85859375
10.0,1.0,Weighted,8,0.8703125
100.0,0.01,Orthogonal,8,0.83515625
100.0,0.01,Projection,8,0.8453125
100.0,0.01,Unweighted,8,0.86796875
100.0,0.01,Weighted,8,0.8609375
100.0,1.0,Multitask,8,0.82734375
100.0,1.0,Orthogonal,8,0.5875
100.0,1.0,Projection,8,0.84140625
100.0,1.0,Unweighted,8,0.8265625
100.0,1.0,Weighted,8,0.83984375
3.0,0.01,Orthogonal,8,0.8625
3.0,0.01,Projection,8,0.87109375
3.0,0.01,Unweighted,8,0.8609375
3.0,0.01,Weighted,8,0.85703125
3.0,1.0,Multitask,8,0.878125
3.0,1.0,Orthogonal,8,0.8484375
3.0,1.0,Projection,8,0.86953125
3.0,1.0,Unweighted,8,0.87421875
3.0,1.0,Weighted,8,0.86953125
30.0,0.01,Orthogonal,8,0.8265625
30.0,0.01,Projection,8,0.85
30.0,0.01,Unweighted,8,0.859375
30.0,0.01,Weighted,8,0.86640625
30.0,1.0,Multitask,8,0.8375
30.0,1.0,Orthogonal,8,0.8234375
30.0,1.0,Projection,8,0.8296875
30.0,1.0,Unweighted,8,0.8359375
30.0,1.0,Weighted,8,0.8546875
0.01,0.01,Orthogonal,9,0.85390625
0.01,0.01,Projection,9,0.85
0.01,0.01,Unweighted,9,0.85546875
0.01,0.01,Weighted,9,0.85703125
0.01,1.0,Multitask,9,0.85
0.01,1.0,Orthogonal,9,0.85390625
0.01,1.0,Projection,9,0.85
0.01,1.0,Unweighted,9,0.85390625
0.01,1.0,Weighted,9,0.85703125
0.03,0.01,Orthogonal,9,0.853125
0.03,0.01,Projection,9,0.85234375
0.03,0.01,Unweighted,9,0.85
0.03,0.01,Weighted,9,0.85703125
0.03,1.0,Multitask,9,0.853125
0.03,1.0,Orthogonal,9,0.853125
0.03,1.0,Projection,9,0.85234375
0.03,1.0,Unweighted,9,0.85234375
0.03,1.0,Weighted,9,0.853125
0.0,1.0,Single task,9,0.853125
0.1,0.01,Orthogonal,9,0.8625
0.1,0.01,Projection,9,0.85546875
0.1,0.01,Unweighted,9,0.8578125
0.1,0.01,Weighted,9,0.85390625
0.1,1.0,Multitask,9,0.86171875
0.1,1.0,Orthogonal,9,0.8609375
0.1,1.0,Projection,9,0.86171875
0.1,1.0,Unweighted,9,0.86171875
0.1,1.0,Weighted,9,0.85390625
0.3,0.01,Orthogonal,9,0.86875
0.3,0.01,Projection,9,0.86640625
0.3,0.01,Unweighted,9,0.85
0.3,0.01,Weighted,9,0.85625
0.3,1.0,Multitask,9,0.8703125
0.3,1.0,Orthogonal,9,0.865625
0.3,1.0,Projection,9,0.86953125
0.3,1.0,Unweighted,9,0.871875
0.3,1.0,Weighted,9,0.85390625
1.0,0.01,Orthogonal,9,0.87890625
1.0,0.01,Projection,9,0.865625
1.0,0.01,Unweighted,9,0.86328125
1.0,0.01,Weighted,9,0.85859375
1.0,1.0,Multitask,9,0.86640625
1.0,1.0,Orthogonal,9,0.86328125
1.0,1.0,Projection,9,0.8703125
1.0,1.0,Unweighted,9,0.86484375
1.0,1.0,Weighted,9,0.865625
10.0,0.01,Orthogonal,9,0.86171875
10.0,0.01,Projection,9,0.85546875
10.0,0.01,Unweighted,9,0.85859375
10.0,0.01,Weighted,9,0.86171875
10.0,1.0,Multitask,9,0.84375
10.0,1.0,Orthogonal,9,0.86875
10.0,1.0,Projection,9,0.8453125
10.0,1.0,Unweighted,9,0.8390625
10.0,1.0,Weighted,9,0.85625
100.0,0.01,Orthogonal,9,0.83125
100.0,0.01,Projection,9,0.83671875
100.0,0.01,Unweighted,9,0.8625
100.0,0.01,Weighted,9,0.865625
100.0,1.0,Multitask,9,0.83359375
100.0,1.0,Orthogonal,9,0.56640625
100.0,1.0,Projection,9,0.834375
100.0,1.0,Unweighted,9,0.83125
100.0,1.0,Weighted,9,0.83671875
3.0,0.01,Orthogonal,9,0.86953125
3.0,0.01,Projection,9,0.86328125
3.0,0.01,Unweighted,9,0.86484375
3.0,0.01,Weighted,9,0.865625
3.0,1.0,Multitask,9,0.86015625
3.0,1.0,Orthogonal,9,0.84765625
3.0,1.0,Projection,9,0.8546875
3.0,1.0,Unweighted,9,0.86328125
3.0,1.0,Weighted,9,0.86640625
30.0,0.01,Orthogonal,9,0.825
30.0,0.01,Projection,9,0.84765625
30.0,0.01,Unweighted,9,0.8640625
30.0,0.01,Weighted,9,0.86328125
30.0,1.0,Multitask,9,0.83828125
30.0,1.0,Orthogonal,9,0.54765625
30.0,1.0,Projection,9,0.82734375
30.0,1.0,Unweighted,9,0.8421875
30.0,1.0,Weighted,9,0.8453125
